id,standard,subject,branch,source_class,unit,chapter,topic,subtopic,question_type,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,explanation,difficulty,cognitive_level,marks_correct,marks_incorrect,marks_unattempted,source_document,source_chapter,source_page,syllabus_reference,figure_files,figure_required,tags,generator_eligible,validation_status
NEET27-PHY-1999,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Extrinsic Semiconductors,Donor impurity,Direct MCQ,A pentavalent impurity atom in a silicon crystal is called a donor because:,it accepts an electron from a neighbouring silicon atom and so creates a hole,it gives up all five of its valence electrons to the conduction band at room temperature,it donates a proton to the silicon lattice,four of its valence electrons form covalent bonds and the fifth is very easily released to the crystal,D,four of its valence electrons form covalent bonds and the fifth is very easily released to the crystal,"A pentavalent atom sits in a silicon site and uses four of its five valence electrons to complete the four covalent bonds. The fifth electron has no bond to join and is held only weakly by the parent atom, needing about 0.05 eV to break away. At room temperature it is released, so the atom donates a conduction electron.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Extrinsic Semiconductors|Donor impurity,True,PASS
NEET27-PHY-2000,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Extrinsic Semiconductors,Ionised impurity centres,Conceptual/application MCQ,"When the extra electron of a donor atom enters the conduction band, the donor atom left behind is:",a positive ion that is fixed in the lattice and cannot move,a positive ion that is free to drift towards the negative terminal,"a neutral atom, since the released electron is still inside the crystal",a negative ion that is fixed in the lattice and cannot move,A,a positive ion that is fixed in the lattice and cannot move,"The donor atom is covalently bonded into the lattice. When its fifth electron leaves, the atom retains its full nuclear charge but one fewer electron, so it becomes a positive ion. Being locked into the crystal it cannot contribute to conduction, but it does keep the crystal electrically neutral overall.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Extrinsic Semiconductors|Ionised impurity centres,True,PASS
NEET27-PHY-2001,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Extrinsic Semiconductors,Doping,Direct MCQ,Doping a semiconductor means:,adding a small controlled amount of a suitable impurity to an otherwise pure crystal,applying a strong electric field across a semiconductor crystal,removing every last trace of impurity from a semiconductor crystal,heating a pure semiconductor until its carrier concentration has doubled,A,adding a small controlled amount of a suitable impurity to an otherwise pure crystal,"Doping is the deliberate addition of a tiny, carefully controlled amount of a pentavalent or trivalent element to a very pure semiconductor. Even one impurity atom in a million raises the conductivity enormously and fixes which type of carrier is in the majority.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Extrinsic Semiconductors|Doping,True,PASS
NEET27-PHY-2002,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Covalent bonding,Direct MCQ,The crystals of pure silicon and germanium are held together by:,"covalent bonds, each atom sharing its four valence electrons with four neighbouring atoms",hydrogen bonds between neighbouring atoms of the lattice,ionic bonds between positive and negative ions formed by transfer of electrons,metallic bonds in which all the valence electrons form a common free pool,A,"covalent bonds, each atom sharing its four valence electrons with four neighbouring atoms","Each silicon or germanium atom has four valence electrons. It shares one electron with each of four neighbours, so every atom finds itself with a stable set of eight shared electrons. All the valence electrons are locked in these bonds, which is why a pure crystal is an insulator at 0 K.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Covalent bonding,True,PASS
NEET27-PHY-2003,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Direction of carrier motion,Conceptual/application MCQ,"In a semiconductor placed in an electric field, the holes move:",in the same direction as the electrons,at right angles to the applied field,"in the direction of the conventional current, that is opposite to the electrons","opposite to the conventional current, alongside the electrons",C,"in the direction of the conventional current, that is opposite to the electrons","The applied field pushes the positively charged hole along the field direction, which is the direction of conventional current, and pushes the negatively charged electron the opposite way. Because their charges are also opposite, the two motions give current contributions in the same sense, and they add.",Easy,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Direction of carrier motion,True,PASS
NEET27-PHY-2004,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Carrier counting,One-step numerical MCQ,The intrinsic carrier concentration of a pure semiconductor at 300 K is 2 × 10¹⁹ m⁻³. The total number of mobile charge carriers in a sample of volume 1 cm³ is:,4 × 10¹³,2 × 10¹³,4 × 10¹⁹,2 × 10²⁵,A,4 × 10¹³,"1 cm³ = 10⁻⁶ m³. Electrons in this volume = 2 × 10¹⁹ x 10⁻⁶ = 2 × 10¹³, and there are equally many holes. Total mobile carriers = 2 × 2 × 10¹³ = 4 × 10¹³.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Carrier counting,True,PASS
NEET27-PHY-2005,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Mobility comparison,Direct MCQ,"In the same semiconductor at the same temperature,:",the mobility of the holes is greater than the mobility of the electrons,the mobility of the electrons is greater than the mobility of the holes,"the holes have no mobility at all, since they are not real particles",the two mobilities are exactly equal because the two concentrations are equal in a pure sample,B,the mobility of the electrons is greater than the mobility of the holes,"A free electron in the conduction band moves through the crystal almost unhindered except by scattering. A hole moves only by successive jumps of bound valence electrons into the vacancy, a more sluggish process. Hence for the same field the electron drift speed is larger, and mu_e exceeds mu_h in both silicon and germanium.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Mobility comparison,True,PASS
NEET27-PHY-2006,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Holes as carriers,Direct MCQ,A hole in a semiconductor is:,a positively charged particle of the same mass as a proton sitting in the lattice,an empty lattice site from which a whole atom is missing,"a vacancy left in a covalent bond when an electron leaves it, behaving as a carrier of positive charge",an atom of the crystal that has lost its nucleus,C,"a vacancy left in a covalent bond when an electron leaves it, behaving as a carrier of positive charge","When thermal energy breaks a covalent bond the freed electron wanders through the crystal, and the incomplete bond it leaves behind is short of one electron. Relative to the neutral crystal that site carries a net positive charge of magnitude e, and because a neighbouring bonding electron can jump into it the vacancy itself moves. It is therefore treated as a mobile positive carrier.",Easy,Recall,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Holes as carriers,True,PASS
NEET27-PHY-2007,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Comparing n_i of Si and Ge,Conceptual/application MCQ,At the same temperature the intrinsic carrier concentration of germanium is about a thousand times that of silicon. This is because:,germanium atoms have more valence electrons than silicon atoms,"germanium has the smaller forbidden gap, and the pair concentration depends exponentially on the gap","germanium has the larger forbidden gap, and a larger gap releases more electron hole pairs",germanium has a thousand times as many atoms per unit volume as silicon,B,"germanium has the smaller forbidden gap, and the pair concentration depends exponentially on the gap","The gap of germanium is 0.7 eV against 1.1 eV for silicon, a difference of 0.4 eV. With k T about 0.026 eV at 300 K, this difference appears in an exponential factor and multiplies the carrier concentration by roughly a thousand. Hence n_i for germanium is about 2.4 × 10¹⁹ m⁻³ while for silicon it is about 1.5 × 10¹⁶ m⁻³.",Difficult,Analysis,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Comparing n_i of Si and Ge,True,PASS
NEET27-PHY-2008,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Mechanism of hole conduction,Conceptual/application MCQ,Hole conduction in a pure semiconductor takes place because:,the positively charged lattice ions drift slowly through the crystal towards the negative terminal,the nucleus of a silicon atom migrates towards the negative terminal,the hole is a real particle that is pushed along by the field just like a free electron in vacuum,"a valence electron of a neighbouring bond jumps into the vacancy, and the vacancy itself shifts the other way",D,"a valence electron of a neighbouring bond jumps into the vacancy, and the vacancy itself shifts the other way","When a bond is broken the vacancy can be filled by an electron from an adjacent bond. That bond is then incomplete instead, so the vacancy has effectively moved one step in the direction opposite to the electron jump. Repeating this, the vacancy drifts along the field and behaves exactly like a mobile positive charge.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Mechanism of hole conduction,True,PASS
NEET27-PHY-2009,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic Semiconductors,Electron and hole currents,Conceptual/application MCQ,"In a pure semiconductor carrying a steady current, the electron current and the hole current:","flow in opposite directions as motions but add together as currents, because the carriers have opposite charges","are exactly equal in magnitude, because the two mobilities are equal","consist entirely of hole current, since the electrons stay bound in the lattice","flow in opposite directions and cancel each other, leaving zero net current",A,"flow in opposite directions as motions but add together as currents, because the carriers have opposite charges","The field drives electrons one way and holes the other. A negative charge moving one way is equivalent to a positive charge moving the opposite way, so both motions correspond to conventional current in the same sense. The two contributions therefore add, and because mu_e exceeds mu_h the electrons carry the larger share.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic Semiconductors|Electron and hole currents,True,PASS
NEET27-PHY-2010,NEET-UG,Physics,Modern Physics,XII,Unit 19: Electronic Devices,Semiconductor Electronics,Intrinsic and Extrinsic Semiconductors,Acceptor levels,Direct MCQ,The energy required to lift a valence electron into the acceptor level of a p-type crystal is:,"very small, of the order of 0.01 eV to 0.05 eV",about 1.1 eV for every semiconductor,"zero, because holes are present even at 0 K",equal to the full forbidden gap of the crystal,A,"very small, of the order of 0.01 eV to 0.05 eV","Because the acceptor level lies only a few hundredths of an electron volt above the top of the valence band, thermal energy at room temperature is enough to move valence electrons into it. Each such transfer leaves a hole in the valence band, which is why p-type material has plenty of holes at ordinary temperatures.",Medium,Application,4,-1,0,"Official NMC/NTA NEET-UG 2026 Physics syllabus; NCERT Physics, Class XII",Semiconductor Electronics,Official syllabus PDF p. 6,"NMC/NTA NEET-UG 2026 Physics syllabus, Unit 19: Electronic Devices",,False,Modern Physics|Intrinsic and Extrinsic Semiconductors|Acceptor levels,True,PASS
